NIK,PK,PERFORMANCE,COMPETENCY,LEARNING POINT,Kerja Ibadah,Apresiasi,Lebih cepat,Aktif bersama
201991287,0.98,1.0,1.14,1.0,0.92,0.97,1.0,0.97
202191298,0.99,0.99,1.17,1.0,1.0,1.0,1.0,1.0
201991288,1.0,1.0,1.0,1.0,0.95,0.99,0.85,0.88
202191297,0.72,0.7,1.0,1.0,0.65,0.66,0.55,0.49
200291118,0.69,0.71,1.01,0.88,0.88,0.81,0.61,0.76
201000476,1.0,1.01,0.98,1.0,0.95,1.0,0.85,0.92
202191296,0.72,0.76,1.03,1.0,0.98,1.0,0.9,1.0
201500740,0.95,0.97,1.06,1.0,0.96,0.93,0.94,0.94
201400780,0.96,0.97,1.06,1.0,0.96,0.94,0.94,0.94
201200659,0.94,0.95,1.06,0.65,0.95,0.94,0.95,0.93
201000474,0.94,0.95,1.05,0.3,0.95,0.94,0.96,0.94
201100450,0.96,0.96,1.05,0.75,0.96,0.94,0.95,0.94
200591128,0.86,0.88,1.01,0.35,0.95,0.92,0.92,0.91
201200650,1.0,1.01,1.05,1.0,0.96,0.94,0.96,0.94
200091112,0.82,0.83,1.06,0.35,0.89,0.89,0.9,0.91
201400646,0.95,1.0,1.12,1.0,0.98,0.98,0.95,1.0
202003966,0.82,0.86,1.03,1.0,0.92,0.88,0.88,0.83
201100541,0.9,0.91,0.91,0.63,0.87,0.94,0.82,0.89
200000206,0.88,0.9,0.86,0.33,0.93,0.98,0.9,0.87
201500461,0.94,0.94,0.92,0.93,0.95,0.94,0.85,0.82
202104081,0.98,0.98,0.96,1.0,0.96,0.99,0.95,1.0
201291203,0.6,0.64,1.02,0.25,0.77,0.78,0.86,0.94
201791260,0.82,0.85,1.0,0.8,0.8,0.98,0.94,0.99
202191293,0.82,0.84,1.02,1.0,0.83,1.0,0.82,0.94
201191185,0.0,0.13,0.89,0.0,0.92,0.94,0.8,0.88
201891283,0.0,0.13,0.89,0.0,0.92,0.94,0.8,0.88
201491238,0.0,0.15,0.9,0.0,0.92,0.94,0.86,0.94
201891272,0.0,0.13,0.9,0.0,0.92,0.94,0.8,0.88
201300747,0.92,0.93,1.13,0.2,0.95,0.99,1.0,1.0
201600766,0.88,0.89,0.97,1.0,0.82,0.88,0.84,0.78
201491237,0.87,0.88,1.05,1.0,0.85,1.0,0.86,0.89
200500292,0.86,0.89,1.09,1.0,0.82,0.94,0.94,0.97
201691257,0.0,0.15,1.15,0.0,1.0,0.99,0.98,1.0
201991291,0.0,0.15,1.17,0.0,0.99,0.99,0.98,1.0
201291192,0.88,0.89,1.16,0.0,0.99,0.99,1.0,1.0
201591245,0.81,0.84,1.16,0.0,0.98,0.98,0.98,0.99
201991290,0.0,0.15,1.17,0.0,0.99,1.0,0.99,1.0
201391223,0.0,0.15,1.17,0.0,1.0,1.0,1.0,1.0
201291190,0.0,0.15,1.15,0.0,0.99,0.99,0.99,1.0
202104039,0.8,0.81,0.98,1.0,0.82,0.86,0.88,0.82
200900346,0.96,1.0,1.17,0.75,0.95,0.92,0.9,0.93
201700973,0.88,0.89,1.09,1.0,0.85,0.99,0.86,0.89
201291191,0.81,0.84,1.12,1.0,0.85,1.0,0.86,0.94
200891144,0.87,0.89,0.97,0.63,0.85,1.0,0.86,0.94
200891146,0.87,0.87,1.05,0.0,0.84,0.99,0.85,0.89
200691130,0.87,0.87,1.05,0.0,0.82,0.96,0.82,0.94
201991285,0.87,0.87,1.05,0.0,0.83,0.99,0.85,0.89
201991286,0.81,0.82,1.05,0.25,0.84,0.99,0.84,0.88
201991284,0.87,0.87,1.05,0.0,0.84,0.99,0.86,0.93
200991163,0.87,0.86,0.98,0.0,0.72,0.71,0.95,0.88
202104040,0.89,0.88,0.94,1.0,0.81,0.7,0.79,0.69
201600743,0.98,0.99,1.16,1.0,0.89,1.0,1.0,1.0
200000163,0.94,0.94,1.0,0.0,0.89,0.84,0.85,0.92
201200666,0.99,0.97,0.97,0.0,0.7,0.76,0.67,0.82
201891282,0.89,0.87,1.01,0.0,0.78,0.72,0.64,0.71
201891281,0.85,0.84,1.02,0.0,0.76,0.89,0.73,0.89
201100540,0.9,0.88,1.07,0.0,0.66,0.72,0.78,0.78
201500838,0.97,0.99,1.11,0.0,1.0,1.0,1.0,1.0
201500782,0.94,0.94,1.02,0.45,0.89,0.89,0.78,0.94
201500686,0.89,0.92,1.02,0.7,0.84,0.92,0.9,0.92
201300551,0.91,0.93,0.95,1.0,0.94,0.81,0.89,0.88
201491236,0.94,0.95,1.1,0.0,1.0,0.99,0.98,1.0
200991152,0.85,0.88,1.11,0.0,1.0,0.99,1.0,0.99
200891145,0.0,0.11,1.01,0.0,0.71,0.82,0.72,0.71
201091169,0.0,0.12,1.05,0.0,0.73,0.88,0.72,0.89
200991156,0.91,0.89,0.97,0.0,0.73,0.88,0.53,0.88
201801107,0.88,0.91,1.15,1.0,0.98,1.0,1.0,1.0
201700834,0.98,0.98,1.0,0.0,0.99,0.99,0.9,0.88
200291114,0.93,0.91,1.05,0.0,0.87,0.74,0.86,0.87
200991155,0.97,0.96,1.0,0.2,0.81,0.89,0.9,0.89
201891278,0.93,0.93,1.0,0.0,1.0,0.99,0.98,1.0
201291207,0.95,0.92,1.01,0.0,0.77,0.66,0.59,0.94
201291195,0.0,0.13,1.0,0.0,0.84,0.88,0.76,0.88
200791135,0.0,0.12,0.97,0.0,0.77,0.75,0.77,0.88
201991289,0.0,0.14,1.0,0.0,0.92,0.94,0.9,1.0
201091208,0.94,0.93,1.05,0.0,0.8,0.88,0.9,0.89
200091111,0.0,0.11,1.0,0.0,0.69,0.77,0.66,0.82
200891139,0.95,0.96,1.15,0.0,0.99,0.99,0.98,0.99
200391121,0.0,0.13,0.97,0.0,0.85,0.83,0.85,0.94
201591254,0.98,0.97,1.05,0.0,0.81,0.89,0.91,0.89
201791259,0.95,0.92,1.0,0.0,0.69,0.77,0.66,0.82
200700318,0.91,0.91,1.14,0.5,0.94,0.92,0.85,0.98
201391230,0.92,0.91,1.0,0.0,0.74,0.89,0.72,0.89
201491235,0.0,0.93,1.02,0.0,0.78,0.83,0.68,0.89
201191179,0.0,0.12,1.0,0.0,0.88,0.76,0.77,0.89
201491234,0.98,0.96,1.0,0.0,0.77,0.77,0.86,0.88
201591249,1.0,0.96,1.0,0.0,0.73,0.78,0.64,0.78
201091171,0.0,0.15,1.01,0.0,1.0,1.0,1.0,1.0
201000467,0.96,0.98,1.09,1.0,0.89,0.9,0.92,0.94
200891140,0.98,0.95,0.98,0.65,0.92,0.72,0.8,0.83
201291199,0.0,0.13,0.93,0.0,0.96,0.89,0.68,0.83
201191189,0.9,0.9,1.04,0.0,0.87,0.88,0.9,0.88
201891271,0.0,0.11,0.95,0.0,0.88,0.61,0.6,0.78
201891270,0.0,0.13,0.93,0.0,0.96,0.83,0.82,0.78
201491233,0.0,0.92,1.01,0.0,1.0,0.99,0.98,1.0
201391221,0.0,0.11,1.0,0.0,0.7,0.78,0.68,0.83
199991304,0.91,0.88,1.0,0.0,0.7,0.78,0.68,0.83
200300228,0.88,0.89,1.0,0.45,0.9,0.88,0.93,0.92
201191175,0.82,0.81,1.0,0.0,0.73,0.78,0.78,0.78
202104118,0.75,0.79,1.17,0.3,1.0,0.99,0.98,1.0
201591248,0.91,0.88,1.0,0.0,0.73,0.78,0.64,0.78
201591246,0.0,0.12,1.0,0.0,0.8,0.83,0.73,0.78
201191177,0.0,0.11,1.0,0.0,0.73,0.78,0.64,0.78
200991161,0.0,0.11,1.0,0.0,0.73,0.78,0.64,0.78
200391119,0.0,0.12,1.0,0.0,0.8,0.83,0.73,0.78
200591125,0.0,0.12,1.0,0.0,0.8,0.83,0.73,0.78
201291206,0.0,0.12,1.0,0.0,0.8,0.83,0.73,0.78
200591126,0.0,0.11,1.0,0.0,0.73,0.78,0.64,0.78
200291116,0.0,0.11,1.0,0.0,0.73,0.78,0.64,0.78
200991158,0.0,0.11,1.0,0.0,0.73,0.78,0.64,0.78
200891151,0.0,0.11,1.0,0.0,0.73,0.78,0.64,0.78
201291204,0.84,0.83,1.0,0.0,0.73,0.78,0.64,0.78
200791133,0.0,0.11,1.0,0.0,0.73,0.78,0.64,0.78
200991154,0.0,0.12,1.0,0.0,0.8,0.83,0.73,0.78
201591247,0.0,0.12,0.97,0.0,0.8,0.83,0.73,0.78
200991157,0.0,0.12,1.0,0.0,0.8,0.83,0.73,0.78
201291205,0.0,0.12,1.0,0.0,0.8,0.83,0.73,0.78
200791134,0.0,0.12,1.0,0.0,0.8,0.83,0.73,0.78
201191178,0.0,0.12,1.0,0.0,0.8,0.83,0.73,0.78
201191176,0.0,0.11,1.0,0.0,0.73,0.78,0.64,0.78
201200628,0.9,0.92,1.08,1.0,0.95,0.93,0.85,0.97
200091113,0.96,0.95,1.01,0.85,0.89,0.86,0.86,0.91
201891280,0.94,0.91,0.99,0.0,0.75,0.81,0.6,0.67
202104038,0.93,0.94,1.09,1.0,0.8,0.82,0.9,0.92
201191174,0.98,0.96,1.06,0.0,0.84,0.82,0.94,0.92
201391222,1.0,0.97,1.0,0.0,0.73,0.88,0.86,0.94
201191188,0.96,0.94,0.92,0.0,0.66,0.82,0.84,0.88
200891149,0.94,0.91,0.95,0.0,0.76,0.77,0.58,0.88
201891279,0.87,0.89,1.01,0.05,1.0,1.0,1.0,1.0
201091170,0.92,0.91,0.97,0.0,0.83,0.87,0.74,0.93
200991162,0.94,0.94,1.0,0.0,1.0,0.88,0.8,0.94
201891277,0.95,0.92,1.0,0.0,0.68,0.77,0.66,0.83
201891275,0.94,0.92,0.94,0.0,0.71,0.81,0.66,0.88
200291115,0.95,0.92,1.01,0.0,0.79,0.82,0.66,0.83
201891276,0.95,0.96,1.15,0.0,0.99,1.0,1.0,1.0
200891148,0.0,0.11,1.0,0.0,0.69,0.77,0.66,0.82
200691131,0.0,0.12,0.95,0.0,0.85,0.82,0.72,0.88
200791132,0.0,0.11,1.0,0.0,0.77,0.76,0.71,0.76
200991165,0.0,0.13,0.97,0.0,0.84,0.82,0.84,0.93
200891141,0.0,0.12,1.0,0.0,0.74,0.89,0.76,0.94
200891143,0.0,0.12,1.01,0.0,0.83,0.81,0.71,0.88
201791258,0.0,0.12,0.95,0.0,0.84,0.81,0.71,0.88
200891147,0.0,0.14,1.0,0.0,0.92,0.92,0.8,0.98
200991159,0.0,0.11,1.05,0.0,0.76,0.66,0.58,0.93
201191180,0.0,0.12,1.0,0.0,0.78,0.82,0.75,0.87
201591255,0.0,0.12,1.15,0.0,0.69,0.83,0.86,0.89
201291194,0.93,0.93,1.0,0.38,0.92,0.94,0.91,1.0
200791136,0.0,0.14,1.02,0.3,0.91,0.94,0.89,0.99
201691256,0.0,0.14,1.0,0.0,0.94,0.93,0.9,0.94
201191181,0.93,0.91,1.02,0.0,0.72,0.82,0.67,0.88
201091168,0.95,0.93,0.97,0.0,0.76,0.82,0.76,0.93
200891137,0.95,0.92,0.99,0.0,0.81,0.76,0.5,0.88
201091167,0.0,0.12,1.01,0.0,0.85,0.77,0.67,0.77
199691301,0.0,0.11,0.95,0.0,0.75,0.77,0.73,0.78
200891150,0.74,0.74,1.0,0.3,0.7,0.77,0.68,0.83
201191172,0.0,0.11,0.95,0.0,0.73,0.77,0.56,0.76
200891138,0.0,0.11,1.0,0.0,0.69,0.77,0.66,0.82
200391120,0.0,0.12,1.0,0.0,0.83,0.77,0.72,0.89
201291193,0.0,0.12,1.0,0.0,0.72,0.82,0.67,0.89
201200627,0.96,1.0,1.12,1.0,0.91,1.0,0.97,0.99
201891274,0.99,1.01,0.98,1.0,0.8,0.99,0.9,0.99
200200204,0.75,0.8,1.15,1.0,0.98,1.0,1.0,1.0
201903049,0.87,0.9,0.99,1.0,0.93,0.92,0.92,0.9
201500714,0.86,0.89,1.03,0.9,0.95,0.9,0.91,0.94
201100456,0.95,0.98,1.13,1.0,0.99,0.98,0.94,1.0
201300640,0.98,1.03,1.1,1.0,1.0,1.0,0.97,0.97
201600847,0.97,0.99,1.17,1.0,1.0,1.0,0.96,1.0
202191338,0.99,0.99,1.17,1.0,1.0,1.0,1.0,1.0
201391228,0.8,0.83,1.01,1.0,1.0,0.82,1.0,1.0
200900356,0.8,0.85,1.0,1.0,0.98,0.99,0.98,0.98
199700159,0.8,0.84,0.92,1.0,0.99,0.99,0.94,0.92
201500837,1.0,1.01,1.09,1.0,1.0,1.0,0.99,1.0
200591122,0.69,0.73,0.95,0.05,1.0,0.99,0.94,0.93
201100425,0.92,0.95,1.07,0.83,0.96,1.0,0.92,0.97
201400749,0.93,0.95,1.02,0.55,1.0,1.0,1.0,1.0
201291196,0.9,0.93,1.07,1.0,1.0,1.0,1.0,0.99
201700891,0.96,0.95,1.08,0.0,0.81,0.78,0.82,0.83
201400605,0.98,1.01,1.12,1.0,0.95,1.0,0.92,0.98
201500639,0.89,0.92,1.1,0.35,0.99,1.0,0.98,0.99
201903247,0.84,0.85,1.01,1.0,0.92,0.95,0.93,0.92
199900164,0.91,0.94,1.03,1.0,0.94,0.88,0.88,0.96
200900333,0.95,0.98,1.16,1.0,0.94,1.0,1.0,0.93
201300491,0.87,0.9,1.11,1.0,1.0,1.0,1.0,1.0
201200465,0.93,0.95,1.1,1.0,0.94,0.85,0.9,0.93
200500267,1.0,0.99,1.03,1.0,0.85,0.82,0.88,0.93
201100513,1.0,1.0,1.03,1.0,0.96,0.94,0.95,0.88
201600696,1.0,0.98,1.03,1.0,0.88,0.81,0.75,0.88
202003849,0.93,0.96,1.11,1.0,1.0,1.0,0.91,1.0
201801013,0.9,0.92,1.01,1.0,0.99,0.99,0.96,1.0
201000373,1.0,1.0,1.0,1.0,0.89,0.99,0.89,0.99
201000428,0.99,0.99,1.01,1.0,0.89,1.0,0.86,1.0
201600873,1.0,1.0,1.0,1.0,1.0,0.99,0.84,0.99
201600872,0.98,0.99,1.07,1.0,0.92,0.86,0.77,0.98
201200511,0.97,0.98,1.15,1.0,0.8,0.89,0.96,0.96
201200661,0.97,1.0,1.13,1.0,1.0,0.99,0.9,0.94
201700833,1.0,1.02,1.12,1.0,0.85,1.0,0.96,1.0
201100520,1.0,1.0,1.15,1.0,0.95,1.0,0.95,0.94
200100168,0.87,0.91,1.05,1.0,0.99,0.94,0.96,1.0
199900157,0.8,0.83,1.02,1.0,0.95,0.9,0.81,0.9
200400244,0.8,0.82,1.02,1.0,0.9,0.84,0.75,0.88
201700692,1.0,1.0,1.15,1.0,0.95,1.0,0.94,0.97
200000201,1.0,1.01,1.01,0.75,1.0,0.98,0.96,1.0
202104050,1.0,0.98,1.01,1.0,0.85,0.94,0.86,0.88
202104042,0.92,0.92,1.0,1.0,0.83,1.0,0.86,0.82
201801011,0.98,0.98,1.01,1.0,0.96,0.94,0.86,0.94
201903382,1.0,1.01,1.13,1.0,0.99,1.0,1.0,0.94
201801050,1.0,1.02,1.16,1.0,0.98,1.0,0.99,0.94
200500249,0.96,0.99,1.1,1.0,0.87,0.99,1.0,1.0
201700791,0.96,1.0,1.03,1.0,0.84,1.0,1.0,1.0
200000193,0.94,0.93,0.96,1.0,0.85,0.74,0.74,0.87
201000468,0.97,0.95,0.99,1.0,0.9,0.78,0.76,0.82
201500821,0.95,0.94,1.01,1.0,0.77,0.81,0.75,0.81
201300564,1.0,1.01,1.1,1.0,1.0,0.94,1.0,0.89
201600759,1.0,1.0,1.0,1.0,0.96,0.89,0.9,0.94
201000392,1.0,0.99,0.98,1.0,0.95,0.94,0.91,0.89
201500823,1.0,0.98,1.01,1.0,0.85,0.78,0.68,0.83
201200518,0.98,0.95,1.01,1.0,0.83,0.71,0.64,0.7
201600714,1.0,0.98,1.02,1.0,0.78,0.78,0.73,0.83
201200632,1.0,0.99,1.03,0.95,0.88,0.81,0.8,0.84
201903258,1.0,1.02,0.96,0.98,0.96,0.89,0.78,0.94
201903482,0.98,0.96,0.93,0.73,0.95,0.78,0.95,0.78
200000184,0.98,0.97,1.02,1.0,0.88,0.85,0.8,0.88
200100202,0.96,0.96,1.07,1.0,0.86,0.81,0.84,0.78
200000165,0.88,0.89,1.07,0.3,0.89,0.83,0.88,0.94
201200663,0.96,0.97,1.12,0.9,0.92,0.99,0.98,0.76
200100222,0.89,0.91,1.02,1.0,0.95,0.99,0.96,0.98
201500731,1.0,0.99,1.09,1.0,0.85,1.0,1.0,1.0
201600725,0.91,0.91,1.0,0.25,0.8,0.88,0.81,0.87
200100194,0.96,0.95,1.15,0.63,0.88,0.81,0.84,0.83
201500768,0.91,0.93,0.99,0.25,0.89,1.0,1.0,1.0
201700985,0.92,0.94,1.13,0.25,0.87,1.0,1.0,1.0
200000198,0.91,0.91,1.17,0.25,0.89,0.83,0.86,0.89
200100213,0.92,0.93,1.17,0.25,0.89,0.83,0.86,0.89
200000195,0.92,0.93,1.16,0.25,0.89,0.83,0.86,0.89
201200625,0.92,0.93,1.17,0.25,0.88,0.82,0.85,0.87
200000186,0.93,0.93,1.17,0.38,0.89,0.83,0.86,0.89
201600760,0.89,0.84,1.13,0.03,0.31,0.42,0.66,0.65
200000207,0.92,0.93,1.17,0.25,0.89,0.83,0.86,0.89
201600726,0.96,0.98,1.17,0.38,1.0,1.0,1.0,1.0
200300214,0.97,0.98,1.17,0.85,0.85,1.0,1.0,1.0
201700851,0.9,0.89,1.03,0.0,0.88,0.82,0.84,0.87
201903683,0.9,0.92,1.0,0.0,1.0,1.0,1.0,1.0
200000190,0.9,0.92,1.0,0.0,0.99,0.99,0.98,0.98
201300570,0.9,0.93,1.0,0.0,0.99,0.99,0.98,0.98
201000472,1.0,0.97,0.93,0.95,0.81,0.66,0.66,0.78
201100501,0.99,1.0,1.17,1.0,0.98,1.0,1.0,1.0
200000202,0.96,0.97,1.17,0.0,1.0,1.0,1.0,1.0
201500728,0.99,1.0,1.08,1.0,0.82,0.9,0.94,0.84
201100426,0.99,0.99,0.94,1.0,0.99,0.89,0.68,0.99
201903259,1.0,1.03,1.07,1.0,0.9,0.89,0.88,0.94
201903260,1.0,1.01,1.09,1.0,0.97,0.92,0.96,0.91
202104117,1.0,0.97,1.0,1.0,0.83,0.83,0.77,0.72
202104107,1.0,1.0,1.02,1.0,1.0,0.94,0.82,0.94
202003969,0.98,0.97,0.95,1.0,0.86,0.87,0.88,0.94
201300811,0.96,0.96,0.92,1.0,0.89,0.89,0.91,0.94
201903716,1.0,1.01,1.17,1.0,0.88,0.99,0.99,0.99
200100211,0.92,0.92,0.94,1.0,0.95,0.77,0.67,0.71
201200484,0.89,0.89,1.03,0.45,0.62,0.78,0.73,0.81
200100204,1.0,1.01,1.11,1.0,0.98,1.0,1.0,0.97
200000185,0.98,0.96,0.98,1.0,0.82,0.81,0.79,0.69
201300641,0.98,0.97,0.97,1.0,0.91,0.86,0.87,0.78
201400747,0.96,1.01,1.12,1.0,0.99,0.99,0.98,1.0
199800136,0.75,0.79,1.04,1.0,0.95,0.94,0.9,0.98
200700329,0.85,0.85,1.0,1.0,0.75,0.78,0.76,0.72
201200483,1.0,1.01,1.13,1.0,0.98,1.0,1.0,1.0
201800839,0.96,0.96,0.95,0.5,0.91,0.88,0.85,0.71
201903263,0.87,0.88,1.01,0.0,0.85,0.94,0.77,0.81
201700982,0.93,0.93,0.97,0.48,0.85,0.78,0.78,0.74
201903039,0.88,0.9,1.0,0.2,0.99,0.98,0.98,0.97
202003848,0.88,0.89,1.01,0.0,0.85,0.82,0.82,0.88
201903256,0.86,0.87,1.01,0.2,0.85,0.83,0.82,0.89
201903038,0.88,0.88,1.0,0.2,0.87,0.82,0.8,0.87
201800910,0.9,0.88,1.15,0.35,0.81,0.91,0.84,0.81
201903262,0.87,0.88,1.01,0.2,0.89,0.83,0.8,0.89
201903268,0.88,0.88,1.0,0.0,0.88,0.83,0.82,0.89
202104090,0.87,0.85,1.06,0.0,0.74,0.76,0.76,0.77
201903684,0.88,0.87,1.02,0.2,0.74,0.78,0.78,0.78
201800909,0.87,0.87,0.99,0.2,0.73,0.78,0.77,0.78
201700981,0.9,0.9,1.01,0.13,0.85,0.77,0.76,0.78
201600724,0.98,0.95,1.01,0.95,0.74,0.78,0.76,0.78
201903264,0.87,0.88,1.0,0.2,0.88,0.83,0.82,0.89
201700983,0.96,0.95,1.0,0.68,0.83,0.76,0.76,0.77
201700984,0.88,0.87,1.03,0.2,0.85,0.78,0.76,0.78
201600792,0.99,0.99,1.12,1.0,1.0,1.0,0.82,0.89
201903267,1.0,1.0,1.12,1.0,0.96,0.83,0.9,1.0
201700980,1.0,1.0,1.12,1.0,0.96,0.94,0.91,1.0
201100529,0.86,0.87,1.0,0.2,0.88,1.0,0.72,0.94
201800907,0.88,0.9,1.0,1.0,0.88,1.0,0.94,0.94
201000372,0.89,0.91,0.98,1.0,0.84,1.0,0.91,0.94
201801087,0.9,0.92,0.97,1.0,0.96,1.0,0.91,0.99
202003794,0.89,0.9,1.01,1.0,0.96,0.88,0.78,0.94
201700962,0.87,0.88,1.01,1.0,0.96,0.89,0.77,0.94
202003850,1.0,1.01,1.17,1.0,0.99,1.0,1.0,1.0
201500720,1.0,1.01,1.15,1.0,0.99,1.0,0.99,1.0
201100446,1.0,1.01,1.16,1.0,0.99,0.99,1.0,0.99
200400237,1.0,1.01,1.1,1.0,0.78,0.96,0.98,1.0
201800858,0.98,0.99,1.01,0.8,0.96,0.94,0.91,1.0
201100512,1.0,1.02,1.03,1.0,0.99,0.92,0.86,0.92
201100521,0.93,0.94,1.03,0.55,0.98,0.98,0.9,0.94
200300232,1.0,1.0,1.06,1.0,0.96,0.94,0.91,0.94
199900159,1.0,1.0,1.04,1.0,0.96,1.0,0.86,1.0
201800934,1.0,1.0,1.01,0.7,0.94,0.89,0.87,0.9
200000200,1.0,1.01,1.01,1.0,0.96,0.94,0.96,0.94
201200589,1.0,0.99,1.01,0.0,1.0,1.0,0.86,1.0
201500687,0.96,0.98,1.08,1.0,0.92,1.0,1.0,0.97
201700803,0.96,0.96,1.11,1.0,0.95,0.82,0.96,1.0
200100220,0.96,0.98,1.04,1.0,0.96,0.93,0.8,0.99
201801009,0.91,0.92,1.17,1.0,0.95,0.88,0.95,1.0
201800908,0.92,0.93,1.07,0.75,0.95,1.0,0.91,1.0
202003817,0.99,0.97,1.04,0.0,0.85,0.77,0.86,0.83
201700994,0.89,0.9,1.09,0.2,0.85,0.78,0.78,0.78
200300217,0.94,0.96,1.08,1.0,0.95,0.92,0.86,0.92
200100216,0.98,0.96,0.94,1.0,0.87,0.8,0.74,0.82
200000197,0.93,0.93,1.03,0.7,0.85,0.88,0.84,0.89
200100205,0.93,0.93,1.02,0.63,0.85,0.97,0.92,0.94
200100212,0.95,0.97,1.18,0.8,0.94,0.97,1.0,0.94
202003946,0.99,1.01,1.1,1.0,0.9,0.91,0.89,0.93
201200662,1.0,1.01,1.16,1.0,1.0,1.0,1.0,1.0
200000164,0.85,0.87,1.05,0.0,0.95,0.94,0.77,1.0
201200485,0.93,0.93,1.02,0.0,0.95,0.98,1.0,1.0
201100495,0.99,0.99,1.02,0.5,0.95,1.0,0.99,0.99
201000429,0.93,0.92,1.06,0.2,0.95,0.94,0.76,0.99
201000471,0.93,0.94,1.0,0.0,0.95,1.0,0.98,1.0
201000430,0.93,0.94,1.0,0.0,0.96,0.99,0.99,0.99
201000431,0.93,0.93,1.06,0.0,0.96,0.94,0.76,1.0
202104021,0.93,0.93,1.07,0.2,0.95,0.94,0.77,1.0
200900350,1.0,1.01,1.17,1.0,0.99,1.0,1.0,1.0
201000393,0.99,0.95,1.01,0.58,0.65,0.72,0.68,0.66
200800348,0.93,0.95,1.16,1.0,1.0,1.0,1.0,1.0
200100421,0.91,0.92,1.11,1.0,0.88,0.88,0.86,0.87
199500919,0.93,0.94,1.09,0.0,0.88,0.87,0.98,0.81
201929411,0.93,0.93,0.93,1.0,0.91,0.88,0.7,0.77
